meal_description,carb,protein,fat,energy
"For dinner, I am having one ounce slow-roasted New Zealand lamb with separable lean and fat.",0.008499999999999999,6.632833333333332,3.5926666666666662,58.93333333333334
Treating myself to a tablespoon of delicious fruit butter.,8.494,0.07800000000000001,0.06,34.6
"For dinner, I am using a tbsp of ground sage in my recipe.",1.2146,0.2126,0.255,6.3
"For a quick snack, I am having a cup of enriched semolina.",121.62610000000001,21.1756,1.7534999999999998,601.2
Enjoying a piece of small pizza with thick crust for my meal.,31.3896,6.2156,10.061399999999999,239.44
"As a midday pick-me-up, I will have a jar of baby food with prunes and tapioca.",31.79,1.02,0.17,119.0
"For a snack, I am enjoying an ounce of seed gums.",21.91455,1.3041,0.14175000000000001,94.12200000000001
"For dinner, I am enjoying a cup of Puerto Rican style soupy rice mixture with chicken and potatoes.",28.944000000000003,15.216,10.248,268.8
Savor the flavor of a piece of extra-large thick crust cheese pizza with fruit.,49.5397,15.423800000000002,14.956899999999997,394.45
Enjoying one ounce nutritious MEAD JOHNSON ENFAMIL Premium LIPIL liquid concentrate.,4.52788,0.85722,2.1446199999999997,40.506
"For dinner, I am having a pound of raw veal shoulder.",0.0,89.76744000000001,13.608000000000002,508.03200000000004
"For dinner, I am having a cup of mild red enchilada sauce.",10.908800000000001,1.3888,2.0384,67.2
A tsp of dill seed enhances the taste of my roasted vegetables.,1.15857,0.33558,0.30534,6.405
Having a cup of great northern beans as my meal tonight.,114.13709999999999,40.0038,2.0862,620.37
Having a delicious serving of cheese ravioli with marinara sauce for dinner.,64.313,29.054000000000002,21.9,569.4
Having a delicious serving of raw New Zealand lamb loin chop for my evening meal.,0.253,17.71,30.118500000000004,342.7
"Having a delicious meal of braised select brisket, 1 oz.",0.0,9.517166666666666,1.9181666666666664,58.08333333333333
Savoring a large/king size chocolate candy with cereal.,63.873000000000005,2.25,17.397,421.2
"For lunch, I am having a cup of vegetable soup with beef broth.",12.8935,2.9161,1.8798000000000001,79.53
"For dinner, I am having a cup of cooked broadbeans with salt.",33.404999999999994,12.92,0.68,187.0
"Enjoying a delicious meal of 1 ounce cooked, boneless lamb shoulder.",0.0,7.122999999999999,3.0911666666666666,56.38333333333333
I am enjoying a cup of pancakes made from buckwheat dry mix.,86.986,13.298,3.2940000000000005,414.8
A cup of mixed seeds is my go-to snack.,31.508499999999998,31.842000000000002,71.9345,841.0
Quenching my thirst with one ounce of pineapple juice diluted with water.,3.9530399999999997,0.12480000000000001,0.00936,15.912
Enjoying a small baked potato with sour cream.,48.412,6.266,14.533999999999999,343.2
Savoring the flavor of 1 oz of turkey.,0.042374999999999996,5.443775,1.1639,32.4875
"For dinner, I am having a serving of APPLEBEE'S Double Crunch Shrimp.",53.4776,25.358600000000003,38.934,665.38
Ending the day with a multigrain bagel as a light dinner option.,38.4507,8.019,1.0044,195.21
Mung beans sprouts cooked in a cup for a nutritious dish.,4.464,2.5172,0.1116,23.56
Starting my day with a delicious cup of egg omelet or scrambled egg with tomatoes.,1.9845,13.891499999999999,17.8065,222.75
"Tonight's meal is a mouth-watering 14"" Pepperoni Pizza from DOMINO'S, served with Classic Hand-Tossed Crust.",288.9702,102.0375,101.4026,2476.11
"For dinner, I am having a slice of soft silken tofu.",2.436,4.032,2.2680000000000002,46.2
"For dinner, I am having a cup of microwaved frozen green snap beans.",7.747800000000001,2.1978,0.4551,36.63
Delighting in a medium chocolate soft serve light ice cream.,68.987,10.0128,10.996199999999998,420.18
Savoring the taste of one ounce salted cashews as a satisfying snack.,8.901900000000001,4.16745,13.46058,163.863
"For dinner, I am having a package of frozen peas and onions.",38.3684,11.303199999999999,0.9087999999999999,198.8
Craving some french fries as a midday snack.,63.24000000000001,5.933000000000001,23.868,491.3
Having a steak for dinner tonight.,0.0,61.07719999999999,17.8756,404.68
Indulging in Swedish meatballs with cream sauce for a satisfying meal.,2.862,5.6160000000000005,4.635000000000001,76.5
Enjoy a refreshing cup of limeade high caffeine drink.,10.3983,0.0,0.2783,43.01
"For dinner, I am having a spear of canned cooked asparagus with added fat.",0.3824,0.3344,0.5088,6.56
Lunch today includes a guava.,7.876,1.4025,0.5225,37.4
Including a tiny shrimp in my seafood salad.,0.245,0.7730000000000001,0.3335,7.3
Starting my day with a nutritious idli.,9.4924,2.4168000000000003,0.13299999999999998,48.64
"For a refreshing drink, I have an 1 fl oz hard lemonade malt beer.",3.012008928571429,0.0,0.0,20.339285714285715
I like to have a cup of creamed cottage cheese for lunch. ,13.986,21.714000000000002,0.609,151.2
"For dinner, I am having a cup of Asian stir fry vegetables cooked with added fat.",12.4872,2.6795999999999998,3.7223999999999995,91.08
Indulging in a delicious serving of Navajo stew with hominy and mutton.,38.5518,27.5781,8.4666,341.13
"For dinner, I am having a gizzard cooked turkey.",0.0,11.9025,2.0879999999999996,69.75
Chilling with a bottle of light beer on a sunny afternoon.,5.805599999999999,0.8495999999999999,0.0,102.66
Enjoying a cup of shortening industrial with lard and vegetable oil for baking.,0.0,0.0,205.0,1845.0
"Lunch today includes a pancake (6"" dia).",22.252999999999997,6.006,5.928999999999999,167.86
Treating myself to a single strip of crispy steak fries.,3.5883400000000005,0.34181,0.50008,19.684
"For dinner, I am enjoying a one ounce grilled ribeye filet.",0.04816666666666667,8.151499999999999,2.606666666666666,56.38333333333333
A cup of cereal beverage with beet roots is the perfect pick-me-up during the day.,2.4,0.192,0.072,12.0
"Having a piece of cooked, braised beef pancreas for my meal.",0.0,60.162000000000006,38.184,601.62
"For dinner, I am having a cup of mashed potatoes from school lunch.",33.0,5.35,4.725,192.5
Serving a wheat dinner roll as a side dish for dinner.,12.88,2.408,1.764,76.44
"For breakfast, I am enjoying 1 biscuit of POST Shredded Wheat original big biscuit.",18.5556,2.67195,0.47234999999999994,79.195
"For a snack, I'm enjoying a cup of dried cranberries. ",132.48,0.272,1.744,492.8
"For dessert, I am enjoying a medium oatmeal cookie with chocolate chips.",20.268,1.716,6.276,137.1
Savoring a cup of tropical trail mix as a satisfying snack option.,91.84,8.82,23.94,618.8
Treat yourself to a piece of milk chocolate coated peanuts.,1.988,0.524,1.34,20.76
"For dinner, I am having a 1 oz bottom round steak.",0.0,5.84775,3.26005,54.24
"For breakfast, I am having a McDonald's Bacon Egg & Cheese Biscuit.",31.6092,19.099,26.6534,431.68
"For dinner, I am having a cup of turkey gravy.",12.138,6.188000000000001,4.998,121.38
"For my snack, I am enjoying an individual container of yogurt-based ranch dip. ",2.8909999999999996,5.936,11.263,136.5
Having ground beef in a cup for my dinner.,0.0,41.49,33.48,479.25
"For lunch, I am having a pouch of baby toddler vegetables and meat.",12.298,3.245,1.1880000000000002,70.4
Having some coleslaw in a cup as a snack.,22.044,2.508,17.358,248.6
"Delighting in a 1 oz lamb shoulder blade separable lean and fat cooked, broiled.",0.0,6.652666666666666,5.241666666666666,75.64999999999999
Dinner ends with a 5.3 oz container of Greek yogurt.,14.309999999999997,12.96,3.75,142.5
"For dinner, I am having a cup of beef, tofu, and vegetables with soy-based sauce.",9.5914,16.296699999999998,17.2515,251.72
Sipping on one fluid ounce flavorful chicory beverage.,0.42599999999999993,0.066,0.0,2.1
Indulge in a cup of cranberry-apple juice for a fruity beverage option.,38.8325,0.0,0.2695,154.35
Enjoying a one oz of Indian Bean Masala SMART SOUP for a quick lunch.,2.9715000000000003,0.9339000000000001,0.24903999999999998,16.131
Sipping on a cup of chilled orange juice to kickstart my day.,28.0623,1.6932000000000003,0.2988,117.03
1 fl oz hot buttered rum.,1.485,0.024,1.341,48.0
Indulging in a cup of white rice with soy-based sauce for dinner.,50.955,4.763699999999999,5.1903,277.29
"My lunch today consists of a cup of fish and vegetables with carrots, broccoli, and/or dark-green leafy without potatoes in a tomato-based sauce.",9.833599999999999,14.0672,16.2624,237.44
Indulging in a cooked tenderloin steak.,0.0,37.001999999999995,24.892000000000003,382.2
"For breakfast, I had toast with a medium white bread with whole wheat swirl.",12.922,3.0408,0.9995999999999999,72.8
Indulging in a medium coconut cookie.,18.366,0.9059999999999999,6.765,138.0
I enjoy a tablespoon of oatmeal baby toddler cereal as a light breakfast option.,2.0654999999999997,0.381,0.195,11.4
Enjoying a delicious barbecue sandwich for a quick meal.,44.748000000000005,27.612,14.616,428.4
"For dinner, I am having a a cup of bamboo shoots.",7.904,3.952,0.456,41.04
A comforting dinner consists of a cup of enriched farina.,25.4436,4.2406,0.7922,123.49
Treating myself to a serving of gluten-free pretzels made with cornstarch and potato flour for a delicious snack.,23.586000000000002,1.056,2.001,116.7
Indulging in a pouch of caramel filled chocolate candy.,29.897999999999996,2.8934999999999995,9.468,213.3
One ounce coconut creme pie was the perfect treat after dinner.,10.574549999999999,0.59535,4.706100000000001,84.483
Treat yourself to a 2 oz package of decadent chocolate rennin dessert. ,52.155,1.3679999999999999,1.881,206.91
"For dinner, I am having a fillet of mixed species whitefish cooked with dry heat.",0.0,37.6838,11.5654,264.88
Treating myself to a submarine of barbecue pork sandwich on a wheat bun.,63.693000000000005,42.174,23.921999999999997,648.0
I enjoy a medium flour tortilla with my fajitas.,22.221,3.6899999999999995,3.5955,137.7
Savoring the flavors of vegetable chicken soup in a cup.,21.1116,12.290999999999999,4.82,166.29
"For dinner, I am having a cup of mashed potatoes.",44.0,5.375,10.175,285.0
"For dinner, I am having a cup of light blue or roquefort cheese dressing.",32.867999999999995,5.229,6.723000000000001,214.14
Enjoying a cup of cooked mung beans for a healthy meal.,38.683,14.180399999999999,0.7676000000000001,212.1
"For dinner, I am having a cup of spinach cooked with oil.",10.23,8.536,8.25,129.8
A cup of white rice with gravy is my go-to meal choice.,48.34799999999999,4.7874,2.5122,241.74
fl oz Lemonade fruit flavored drink with ice.,1.5065,0.0,0.0161,5.75
Indulging in a delicious cup of fried rice with beef.,54.6876,15.5628,8.038799999999998,352.44
Enjoy a cup of cooked kohlrabi for a nutritious meal.,10.642000000000001,2.924,4.675,86.7
Treating myself to a cup of delicious fried onion rings.,19.97,2.095,9.91,176.0
Indulging in a delicious cup of pasta with tomato-based sauce and poultry for lunch.,46.85,15.35,5.375,282.5
Enjoying one TWIX chocolate fudge cookie bar.,14.28,1.8615000000000002,8.4915,141.015
"For a quick snack, I'm enjoying an ounce of vitamin D fortified American cheese food.",2.4267600000000003,4.77981,7.266105,93.555
Starting my day with a creamy cup of frozen mocha coffee drink topped with whipped cream.,31.124000000000002,3.9928000000000003,4.7863999999999995,183.52
Indulging in a delicious braised pork chop for my meal.,0.0,52.752700000000004,25.2637,452.54
Enjoying a cup of drained and rinsed sweet yellow corn for lunch.,19.53,3.27,2.145,96.0
"For breakfast, I am enjoying a baked apple.",47.67,0.672,6.468000000000001,237.3
Savor the taste of Puerto Rican style Biscayne codfish in a cup.,19.355,16.099999999999998,21.42,332.5
"For breakfast, I am having a slice of pumpkin bread.",25.926,2.9819999999999998,7.757999999999999,183.0
Starting my day with a cup of latte made with non-dairy milk.,9.888,3.168,2.7119999999999997,76.8
My breakfast includes a raw egg yolk.,0.1734,2.7539999999999996,4.896,55.76
Quenching my thirst with one fluid ounce Vault energy drink.,0.21,0.075,0.024,0.3
Having a glass of rose wine with my friends tonight.,6.84,0.648,0.0,149.4
Lunch today consists of a small/regular fillet of baked or broiled whiting fish.,0.009000000000000001,20.475,5.544,137.7
Savoring a cup of Puerto Rican style stewed tripe with potatoes for dinner.,26.46,23.996,11.396,302.4
"For my meal, I am having a 1 oz raw choice rib eye beef.",0.0,5.706855000000001,2.3530500000000005,45.6435
Having a delicious cooked escarole head for lunch.,9.565800000000001,3.5952,8.731200000000001,118.77
"For dinner, I am having 1 package of organic Nasoya Silken Tofu.",6.37,21.840000000000003,11.375,213.85000000000002
"For dessert, I am enjoying a cup of chocolate pudding made with 2% milk.",50.58560000000001,8.396799999999999,5.2736,284.16
"For my meal, I am having a jar of Heinz Strained-2 Babyfood creamed corn.",15.933,1.5819999999999999,0.452,64.41
"For breakfast, I am having a large banana.",31.062399999999997,1.4824000000000002,0.44880000000000003,121.04
Cuban coffee in a cup is what I need right now.,19.4432,0.2728,0.47119999999999995,84.32
"For dinner, I am having a cup of burrito with beans and cheese.",35.376,9.756000000000002,6.215999999999999,236.4
"As a side dish for dinner, I am having a piece of commercially prepared whole wheat naan bread.",48.982600000000005,10.811999999999998,7.102,303.16
"For breakfast, I am enjoying a slice of unheated ham.",0.0,103.53,15.2575,552.5
Treating myself to a tasty ear of corn with butter or margarine.,20.185200000000002,2.6784,3.0671999999999997,105.84
Tonight's dinner includes a can of pink salmon with bone and liquid.,0.0,89.80120000000001,27.467,631.06
I love snacking on a cup of grapefruit sections in water pack.,22.326,1.4151999999999998,0.24400000000000002,87.84
"For dinner, I am having a cup of peas and onions.",15.534,4.572,0.36,81.0
Indulging in a ZEVIA caffeine free cola in a can.,4.0115,0.0,0.0,0.0
"For breakfast, I am having a slice of cornmeal mush.",6.235,0.56,0.14,29.0
"For dinner, I am having a pound of prime raw beef tenderloin.",0.0,82.3284,99.02087999999999,1242.864
"For a quick snack, I am indulging in a small serving of McDonald's french fries.",30.2318,2.4211,10.9837,229.33
Enjoying a sweet treat by adding a tbsp of maple syrup to my oatmeal.,13.408000000000001,0.008,0.012,52.0
My favorite meal is a cup of stewed chicken thigh with the skin on.,0.0,30.2265,20.668499999999998,306.45
Lunch today includes a cup of navy beans. ,126.36,46.4464,3.12,700.96
Indulging in some croutons in a fast food package.,7.62,1.2960000000000003,2.196,55.8
Treating myself to a bar of SPECIAL DARK Chocolate.,24.800900000000002,2.2714000000000003,13.283999999999999,227.96
"For dinner, I am having a serving of cooked ostrich oysters.",0.0,24.4885,3.3745,135.15
Treating myself to a cinnamon sweet roll with raisins for dessert.,30.54,3.72,9.839999999999998,223.2
Savoring a 1 oz select cooked braised chuck mock tender steak for dinner.,0.0,9.338666666666665,1.5413333333333334,51.28333333333333
Indulging in one fluid ounce delicious Cranberry juice blend with ice cubes.,2.5668,0.0276,0.0414,10.58
A slice of ham and cheese loaf or roll is my go-to meal.,1.12,3.8080000000000003,5.236000000000001,67.48
Enjoying a miniature slider egg sandwich on wheat bread with cheese. ,14.812000000000001,9.037,8.595999999999998,172.9
Having a delicious rice and nuts cracker as a midday treat.,2.3223,0.32339999999999997,0.26549999999999996,12.9
Enjoying a cup of ice cream sundae topped with fresh fruits.,45.738,3.8360000000000003,12.908000000000001,309.4
Savoring a single ounce of choice cooked beef shank crosscuts.,0.0,9.542666666666666,1.802,56.949999999999996
"For dinner, I am having a cooked piece of beef round bottom roast.",0.0,88.04899999999999,42.047200000000004,753.74
Pillsbury Crusty French Loaf refrigerated dough is my go-to breakfast choice.,24.102000000000004,4.4668,1.4975999999999998,126.36
Savoring a large milkshake with unique flavors.,135.171,23.253,44.98799999999999,1021.2
I am enjoying one fluid ounce Margarita for happy hour.,4.818,0.024,0.024,36.6
"For a quick pick-me-up, I am enjoying a can of XS Gold Plus energy drink.",1.82,0.65,0.20800000000000002,13.0
Enjoying a small serving of crispy and satisfying french fries.,29.422399999999996,2.4353,10.4583,221.52
A cup of restaurant-style Horchata is my go-to drink.,26.2656,1.0944,1.6188,123.12
Savoring a flavorful meatloaf meatball for dinner.,2.016,4.8972,3.0912,56.56
My meal tonight consists of a select top loin filet fillet.,0.54,38.205,15.66,295.65
Lunch today includes a packet of ramen noodle soup.,3.4950799999999997,0.5898599999999999,1.02022,25.52
"For dinner, I am having a cup of cooked fresh mustard greens with added fat.",7.305,4.485,4.77,79.5
Having a fl oz of Similac Sensitive infant formula made with bottled water.,2.13195,0.42699999999999994,1.0766499999999999,19.825
"For a snack, I am enjoying a cup of bagel chips.",39.816,7.404,9.084000000000001,270.6
Enjoying some whole-wheat crackers as a mid-afternoon pick-me-up.,19.474,2.9624,3.9564000000000004,119.56
"For a snack, I am enjoying a small empanada.",11.017999999999999,2.023,4.616499999999999,92.75
"For dinner, I am having an ounce of tamales with masa and pork filling (Hopi).",5.164100000000001,3.726175,1.32775,47.46
Indulging in a single serving of a brown rice and rye rice cake.,7.191,0.7289999999999999,0.34199999999999997,34.74
I enjoy a slice of toasted whole wheat bread with my afternoon tea.,15.628799999999998,4.4616,1.287,92.07
Indulge in a cup of macaroni n' cheese plate from the kid's menu.,23.2142,9.625399999999999,17.1499,286.08
Having a cup of pickled radishes as a side dish for dinner.,7.8,1.65,0.45,42.0
Enjoying a piece of medium crust pizza with meat and fruit for lunch.,42.165,16.47,12.87,349.5
"For dinner, I am having a cup of brown rice with peas. ",43.1409,6.0588,1.5334,211.31
Having a steak for my evening meal.,0.0,77.8516,44.732200000000006,714.34
"For dinner, I am having a piece of cooked, braised beef chuck eye Country-Style ribs.",0.0,60.8384,48.294399999999996,678.72
Enjoying a delicious steak for my meal.,0.0,58.1532,51.471000000000004,713.37
"For breakfast, I am enjoying a cup of HONEY BUNCHES OF OATS honey roasted cereal.",32.476,2.848,2.184,160.39999999999998
Indulging in a package of trail mix with nuts.,10.59,10.03,26.41,300.0
"For dinner, I am enjoying a drummette of chicken wings with various sauces or seasonings.",4.2035,6.016500000000001,6.0095,94.85
Tonight's meal includes a 1 oz of raw New Zealand imported beef rump center lean.,0.0,6.14155,1.709125,39.8325
"Enjoying a meal of cooked beaver meat, 1 oz serving.",0.0,9.874166666666666,1.972,60.06666666666666
I am having 1 tablespoon of animal fat or drippings.,0.0,0.2676,11.0616,100.92
My dinner tonight consists of a 1 oz ribeye petite roast.,0.0,7.933333333333334,2.3856666666666664,53.266666666666666
Lunchtime calls for a cup of sweetened canned white grapefruit juice to quench my thirst.,27.825,1.45,0.225,115.0
Savoring a baked pie crust for dessert.,85.5,11.52,62.28,948.6
Enjoying a side of 1 cup of chopped boiled onions for my meal.,13.838999999999999,1.6170000000000002,0.21,58.8
My lunch today includes a cup of corn scalloped or pudding. ,32.0572,9.7156,10.956800000000001,248.24
"For dinner, I am having an ounce of raw lamb with trimmed fat.",0.0,1.8852750000000003,20.017935,188.5275
Having a can of eastern oysters in liquid for lunch.,10.6352,19.2032,6.7184,184.96
"For dinner, I am enjoying a medium white pizza with cheese, meat, and vegetables with a thick crust. ",223.4873,103.04610000000001,117.7922,2384.1
"For dinner, I am having a pound of raw pork with separable lean cuts.",0.0,96.1632,22.04496,607.8240000000001
Enjoy a cup of sliced frozen squash for a nutritious meal.,6.24,1.079,0.18200000000000002,26.0
Today's lunch consists of a sloppy joe sandwich on a white bun.,38.369,21.219500000000004,11.914000000000001,347.8
Adding a cup of diced reduced-fat provolone cheese to my salad for a tasty twist.,4.62,32.604,23.232000000000003,361.68
"For a refreshing drink, I am having a fl oz of MEAD JOHNSON ENFAMIL NUTRAMIGEN AA ready-to-feed.",2.05504,0.55936,1.05792,20.064
"For dinner, I grilled a 1 oz choice beef top loin steak.",0.0,8.279,2.697333333333333,59.78333333333333
Enjoying a cup of flavored rice mixture for my lunch today.,43.2294,4.0766,9.2868,276.86
Treating myself to a cup of pitted cherries in heavy syrup.,37.7153,1.3067,0.37589999999999996,148.57
Indulging in one fluid ounce creamy chocolate milk made from dry mix with non-dairy milk.,3.0659000000000005,0.5425,0.42779999999999996,18.29
Enjoying one ounce raw pork loin and shoulder blade composite with separable lean only for my meal.,0.0,6.018705,1.6669800000000001,40.824
Lunch today includes a vegetarian fillet.,7.65,19.55,15.3,246.5
CRACKER BARREL macaroni n' cheese is my comfort food for the night.,27.3175,11.3575,20.5625,339.5
Treat yourself to a scrumptious KFC EXTRA CRISPY Fried Chicken thigh for a flavorful meal.,9.373000000000001,15.624700000000002,20.1474,281.19
"For a quick snack, I'm having a Sunbelt bar.",27.709500000000002,1.4594999999999998,2.9155,142.8
Grilled pompano fish fillet is my go-to for a healthy lunch option.,0.0,21.087,12.843,205.2
"For dinner, I am having a one oz beef tenderloin steak.",0.0,5.5398249999999996,5.130199999999999,69.7775
I added one ounce of imitation sour cream to my baked potato.,1.879605,0.6804000000000001,5.53392,58.968
Indulging in a jar of chicken stew baby food for dinner.,10.88,8.84,6.29,132.6
"For dinner, I am having a thigh without skin from Popeyes Fried Chicken.",0.7055,20.1773,8.0178,156.04
"For dinner, I am having a one ounce cooked, roasted choice lamb rib.",0.0,6.182333333333333,7.800166666666667,96.61666666666667
Snack time calls for a cup of turkey bacon.,3.4768,24.19,21.2134,301.76
