meal_description,carb,protein,fat,energy
"For dinner, I had a medium potato pancake that was perfectly crispy on the outside and soft on the inside.",14.448,3.1289999999999996,7.56,137.2
"For lunch, I had two cups of baked French fries made from frozen potatoes.",30.66,3.3,6.5760000000000005,189.6
"I relished a serving of cooked turkey sausage for dinner, which was both flavorful and satisfying.",0.0,13.6173,5.950799999999999,111.72
"During my lunch break, I enjoyed a refreshing half-cup serving of raw purslane, which was crisp and nutritious.",0.72885,0.43644999999999995,0.0774,4.3
"For my evening meal, I had a couple of tablespoons of regular plain cream cheese as a dip for my bagel.",1.656,1.845,10.331999999999999,105.0
"At dinner, I enjoyed two tablespoons of boiled and drained sweet white corn, enhanced with a sprinkle of salt and a half teaspoon of regular sour cream.",4.121062499999999,0.6129374999999999,0.4515,20.2125
"This evening, my meal consisted of two slices of savory cured dried beef, perfect for satisfying my hunger.",1.5456,17.416,1.0864,85.68
"At dinner, I enjoyed 2 ounces of cooked pink beans, which added a hearty touch to my meal.",37.3536,12.1248,10.0224,283.68
"To satisfy my cravings, I had a pastry, fried to perfection, as my go-to snack.",16.3208,2.7462,11.822000000000001,182.62
"As a snack, I enjoyed two tablespoons of sugar-free chocolate instant breakfast powder, which was both convenient and tasty.",4.592,4.009599999999999,0.5711999999999999,40.096
"To start my morning, I prepared a cup of boiled apple slices without skin, making for a wholesome and tasty breakfast option.",23.3244,0.4446,0.6155999999999999,90.63
"For a quick snack, I savored an ounce of French fries, enjoying their crispy exterior and fluffy interior.",2.775,0.2895,1.965,29.7
"For my snack, I prepared a 0.75 fl oz serving of Enfamil Infant formula made with bottled water.",1.688175,0.32025,0.7983375000000001,15.0975
"For breakfast today, I savored a tablespoon of seasoned, boiled dandelion greens, perfectly drained and sprinkled with salt.",0.42,0.13125,0.039375,2.165625
I savored two sun-dried hot chile peppers during lunch to enhance the flavors of my meal.,0.6986,0.1058,0.0581,3.24
"I kicked off my day with two envelopes of dry gelatin powder, which added a unique twist to my breakfast routine.",0.0,11.983999999999998,0.014000000000000002,46.9
"For lunch, I had a 2 oz serving of raw deer game meat.",0.0,13.018320000000001,1.37214,68.04
"During my snack time, I enjoyed a refreshing cup of fruit-flavored yogurt paired with a piece of sugar-free gum to freshen my breath.",40.167,11.417,3.3765000000000005,231.45000000000002
"For a quick snack, I prepared a serving of 0.75 oz of plain biscuits from the dry mix and complemented it with a cup of whole milk.",24.777625,9.6798,11.082425,239.8435
"For breakfast, I had an ounce of prepared fondant candies that were simply delightful.",26.41653,0.0,0.0056700000000000006,105.7455
"At breakfast time, I made a bottle of Gerber Good Start 2 Soy infant formula using two scoops of the powder.",10.4528,2.35,4.8128,94.18800000000002
"This morning, my breakfast included 0.75 of a regular-sized cooked carrot, alongside a 0.25 cup of shredded boiled cabbage seasoned with salt, and 0.5 cup of chayote cooked to perfection.",9.129675,1.175875,1.7391,52.1375
"For a light snack, I squeezed a quarter of a raw lime over a quarter cup of boiled sweet corn kernels, and it was a perfect combination.",9.833949999999998,1.251625,0.210875,38.025
"During lunch, I tried a unique dish of boiled chicken feet, just a half-ounce serving.",0.085,8.245,6.205,91.375
"In the afternoon, I snacked on a fluffy extra-large corn tortilla alongside a quarter-ounce serving of cooked pink beans.",33.685199999999995,5.2206,3.1052999999999997,177.16
"For dinner, I had 0.75 oz of raw veal shank that I seasoned and roasted to bring out its rich flavor.",0.0,16.3398,2.7967500000000003,90.6825
"My snack today featured two raw limes, mixed with two tablespoons of fresh spearmint and a half cup of granulated sugar, perfect for a refreshing pick-me-up.",115.64107999999999,1.68812,0.75444,451.23199999999997
"For dinner, I had a cup of boiled and drained sweet yellow corn kernels, lightly seasoned with salt.",30.8715,4.2075,1.1055000000000001,130.35
"For lunch, I had a large stalk of boiled and drained broccoli seasoned with a pinch of salt.",20.104,6.664,1.148,98.0
I savored a nutritious half-cup of cooked yellow beans with salt during my lunch.,22.3728,8.1066,0.9558000000000001,127.44
"To start my day, I enjoyed a hearty breakfast featuring 0.75 cup of yellow corn flour, packed with whole grains.",67.435875,6.081074999999999,3.3871499999999997,316.7775
"I savored a cup of fresh, raw chayote fruit for my lunch today.",5.953199999999999,1.0824,0.1716,25.08
"My breakfast featured a bowl of half a cup of cooked, salted large lima beans accompanied by a freshly made medium corn tortilla.",32.1264,8.927999999999999,1.1551999999999998,169.14
"For breakfast, I had a quarter fluid ounce of cocoa mix prepared with water, paired with two fluid ounces of reduced-fat chocolate milk enriched with added vitamin A and vitamin D.",8.558675000000001,1.9446500000000002,1.2327625,52.14025
I treated myself to a 12 fl oz serving of Budweiser beer for a satisfying snack.,10.6029,1.2852,0.0,146.37
"To start my day, I enjoyed a large flour tortilla filled with half a cup of delicious home-cooked baked beans.",62.42175,12.8301,12.18765,413.335
"I wrapped up my day with a hearty dinner featuring a large fried cod fillet, bursting with flavor and perfectly cooked.",24.612000000000002,28.392,26.208000000000002,455.7
"For dinner, I savored a tablespoon of delicious fish curry paired with two large chappatti.",48.9622,8.9035,10.375,324.76
"During snack time, I enjoyed a generous serving of two cups of parboiled white rice complemented by a tender boiled baby potato.",91.52050000000001,10.0371,3.0817,445.38
"For my snack, I had a multigrain hamburger bun.",23.192000000000004,4.992,3.12,136.76
"For breakfast, I savored a mixture of half a cup of mung beans and a quarter cup of fresh coconut, providing a wholesome and energizing meal.",68.048075,25.402724999999997,8.306875,434.37
"For a quick snack, I prepared 0.75 ounces of dried chickpeas, which I cooked with a bit of fat to make them more delectable.",13.7592,4.4442,4.8114,113.94
I opted for a nutritious snack of two cups of cooked brown rice from Uncle Ben's.,97.12299999999999,9.579,2.635,455.7
"For breakfast, I had two cups of fried rice, which made for a hearty start to my day.",128.7,15.206399999999999,12.6324,689.04
"This morning, I enjoyed a slice of bread topped with a generous serving of fruit butter, measured as one guideline amount per slice of bread, for a delightful start to my day.",4.247,0.03900000000000001,0.03,17.3
