meal_description,carb,protein,fat,energy
"This evening, my meal featured 28g of oatmeal bread alongside a generous 74g serving of creamy egg salad.",14.33,9.94,18.35,265.5
"For lunch, I had a light meal with 2g of sugar-free chewing gum, a hydrating 360g of unsweetened bottled water, and a satisfying 104g fish tostada.",23.11,10.49,12.53,243.52
"For breakfast, I prepared 240g of regular oatmeal made with water and added a sprinkle of 1g sucralose powder for sweetness.",28.17,5.3,2.62,156.96
"For my dinner, I had a satisfying 250g of pasta with cream sauce and veggies, paired with 240g of bottled water and a sweet 95g vanilla ice cream cone.",74.50999999999999,15.0,40.21,718.8
"For breakfast, I had 15g of half and half cream mixed into my 240g brewed coffee, alongside a 50g fried egg with no added fat.",1.0,7.02,6.51,93.55
"This morning, I enjoyed 50g of whole cooked egg alongside 240g of instant coffee, complemented by 30.5g of whole milk and 237g of white rice with a delicious soy-based sauce.",54.230000000000004,12.0,12.89,387.92
"For my snack, I had a delicious 57g SNICKERS Bar along with 600g of flavored bottled water from Glaceau Vitamin Water.",68.0,4.29,13.59,411.87
"During my snack time, I enjoyed a refreshing 240g serving of sugar-free energy drink.",1.68,0.6,0.19,9.6
"For my lunch today, I sipped on 240g of unsweetened bottled water while savoring a 141g quesadilla made just with cheese.",45.8,17.96,25.41,486.45
"For lunch, I had 185g of classic mixed vegetables cooked from the restaurant along with a 55g egg omelet from fast food.",22.740000000000002,11.64,17.12,280.8
"This morning, my breakfast consisted of 170g of fruit-flavored nonfat yogurt and a refreshing 360g of bottled unsweetened water.",25.53,8.65,0.29,141.1
"Today for lunch, I enjoyed a crispy 151g fish sandwich with cheese, freshly fried and bursting with flavor.",34.29,23.1,16.59,385.05
Tonight's dinner featured a delicious 130g fried fish sandwich from fast food and a large 372g serving of caffeine-free fruit-flavored soft drink.,71.05,18.950000000000003,10.63,458.2
"I enjoyed 113g of baby food for lunch, which was a delightful mix of cereal with applesauce and bananas.",21.0,0.8,0.58,93.79
My afternoon snack consisted of a 21g Butterfinger and a tasty 17g SNICKERS Bar.,25.770000000000003,2.41,8.02,179.86
"For lunch, I had an 85g plain beef frankfurter sandwich on wheat bread, accompanied by a fresh 200g raw apple and 10g of ketchup.",45.4,10.62,18.42,379.3
"My afternoon snack consisted of 30g of chocolate chip cookies, a small 5g piece of hard candy, and a crunchy 200g raw apple.",52.129999999999995,2.05,7.77,271.29999999999995
I enjoyed a satisfying lunch composed of a 145g turkey burger nestled in a white bun and a delightful 248g serving of whole strawberry milk.,59.3,36.58,18.52,550.1
I started my day with 124g of refreshing 100% orange juice and a light 40g plain waffle from frozen.,33.67,3.81,3.9499999999999997,184.35999999999999
"For breakfast today, I enjoyed a 21g crunchy granola bar from General Mills, along with 244g of whole milk and a sweet 75g raw plum.",33.47,10.64,12.18,279.81
"At lunchtime, I savored 124g of 100% orange juice paired with a tasty 137g medium crust cheese pizza that had fruit on top.",56.34,14.5,11.71,386.82
"For breakfast, I had 360g of diet cola along with a delicious 222g burrito filled with egg and breakfast meat.",38.25,26.15,32.32,553.32
My snack consisted of 28g of flavorful nacho cheese Doritos tortilla chips along with a sweet 126g raw banana.,45.81,3.43,8.1,257.46
Tonight's dinner featured a 720g serving of caffeine-free diet fruit-flavored soft drink along with 233g of delicious noodle soup.,21.37,4.33,6.24,156.11
"For a quick snack, I indulged in 145g of delicious fast food French fries and a chilled 240g slush frozen drink.",78.52000000000001,4.97,21.41,519.6
My snack consisted of a chilled 360g of brewed black iced tea and a refreshing 240g of tap water.,1.08,0.0,0.0,3.6
"For dinner tonight, I savored 102g of pepperoni pizza from the freezer along with a 186g fruit juice drink from Capri Sun.",48.870000000000005,12.68,11.74,348.96000000000004
"For lunch, I treated myself to a 140g fried chicken fillet sandwich from a fast food outlet, complemented by a 140g McDouble and a generous 744g of a fruit-flavored soft drink that contained caffeine.",159.08999999999997,39.78,41.489999999999995,1152.76
I decided to have a 100g popsicle and complemented it with a 126g raw banana for my snack.,48.010000000000005,1.37,0.6599999999999999,191.14
"For a light snack, I savored 720g of unsweetened iced black tea, washed down with 240g of tap water, alongside a delightful 126g raw banana.",30.94,1.37,0.42,119.34
"During my lunch today, I enjoyed a refreshing 256g Boost nutritional drink and a creamy 170g low-fat yogurt with fruit.",68.87,18.72,6.66,409.86
Breakfast consisted of 124g of canned orange juice enriched with calcium and a fluffy 60g yeast doughnut.,42.730000000000004,4.5200000000000005,13.77,310.88
"I decided on a quick snack today, featuring 244g of 2% milk, 50g of raw whole egg, and a 126g banana.",41.120000000000005,15.82,9.82,305.64
"For dinner, I had 244g of reduced fat (2%) milk alongside 37g of General Mills Honey Nut Cheerios.",41.47,11.44,6.49,261.12
"For my snack, I had 57g of barbecue-flavored potato chips.",31.87,3.71,17.7,277.59
"For my snack, I had 28g of NFS potato chips.",15.07,1.79,9.51,148.96
"During my lunch break, I enjoyed a 21g granola bar from General Mills and a delicious 126g banana.",42.3,3.49,4.58,211.05
My dinner included a serving of 30g reduced sodium tortilla chips.,20.42,2.8,5.95,146.7
"For lunch, I had 30g of a brownie cookie without icing, paired with 30g of cool ranch tortilla chips from Doritos, and a side of 17g ketchup. I also enjoyed another 30g cookie, this time a butter or sugar variety, along with a 102g plain beef frankfurter sandwich on a white bun.",88.55000000000001,16.75,35.5,733.03
My lunch consisted of 113g of delicious low-fat fruit yogurt along with 507g of chilled unsweetened water.,16.34,5.27,1.55,100.57
"For lunch, I had 480g of cappuccino, paired with a 15g serving of plain cream cheese, a 75g chocolate doughnut, and a 105g bagel.",108.03999999999999,24.12,28.14,772.05
My lunch consisted of a 100g cheeseburger from the school cafeteria and a refreshing 124g of calcium-fortified orange juice.,37.84,19.73,8.790000000000001,311.28
"For dinner, I had 196g of chicken and rice without any sauce, accompanied by 240g of brewed coffee.",33.26,12.95,11.5,292.47999999999996
"For breakfast today, I savored a 105g multigrain bagel with a spread of 15g light cream cheese and washed it down with 360g of refreshing unsweetened green iced tea.",52.55,12.68,3.9000000000000004,296.25
"This evening, my meal featured 230g of delicious macaroni and cheese, complemented by a fresh raw banana of 126g.",75.00999999999999,8.870000000000001,4.7,365.14
I kicked off my day with a tasty 100g apple fritter this morning.,34.75,6.46,24.46,381.0
"For a quick snack, I made a 116g reduced fat Cheddar cheese sandwich on white bread with butter and savored a 75g vanilla ice cream bar wrapped in chocolate.",49.07,20.310000000000002,39.26,635.69
"For lunch, I opted for a delicious 312g frozen dinner, perfect for a busy day.",34.13,21.28,26.02,452.4
"I enjoyed a hearty dinner consisting of 120g of broiled chicken breast, 315g of baked potato topped with sour cream, and 185g of no-fat added cooked broccoli.",69.58,48.12,21.799999999999997,654.5
"For a healthy snack, I savored 165g of raw apple alongside 28.35g of walnuts that weren't honey roasted.",26.68,4.75,18.77,271.21
I relaxed with a glass of 180g of table rosé wine for my snack.,6.84,0.65,0.0,149.4
"For a quick snack, I savored 372g of ginger ale with a side of 57g flavored potato chips.",64.46000000000001,3.71,17.7,404.07
"For breakfast, I had a 341g ready-to-drink Slim Fast nutritional shake.",26.39,11.32,6.58,194.37
"For a light snack, I savored 150g of raw grapes and complemented it with 360g of refreshing bottled water.",27.15,1.08,0.24,103.5
"For breakfast, I had a delicious 142g meat- and cheese-filled turnover with no gravy.",43.38,13.01,12.98,342.22
"My lunch consisted of a comforting 116g grilled cheese sandwich, perfectly golden and filled with American cheese, all on soft white bread.",33.29,12.49,22.3,383.96
"I kicked off my day with 480g of freshly brewed coffee, complemented by 20g of jelly, and indulged in a 117g sausage on a biscuit for breakfast.",49.080000000000005,11.92,28.67,492.07
"At lunch today, I indulged in 240g of refreshing bottled unsweetened water along with a satisfying 112g peanut butter and jelly sandwich made with regular ingredients on white bread.",50.65,12.89,18.51,406.56
"For breakfast today, I enjoyed 165g of juicy raw pineapple, washed down with 240g of tap water and 8g of light protein mix for an extra boost.",23.41,4.89,1.16,114.18
"For lunch today, I savored 28g of plain baked potato chips alongside a delicious 180g tuna salad sandwich, washed down with 360g of diet fruit-flavored soft drink and a refreshing 360g of unsweetened bottled water.",52.89,19.56,26.270000000000003,527.3199999999999
"Tonight's dinner featured a 372g serving of caffeine-free fruit-flavored soft drink, complemented by 108g of restaurant-cooked corn, a hint of 9g hot pepper sauce, and a hearty 175g portion of fried chicken breast with the skin.",75.58,37.43,35.58,751.5699999999999
"For my snack, I indulged in 32g of M&M's Pretzel Chocolate Candies.",23.34,1.6,4.8,143.04
"I enjoyed a hearty lunch today with 372g of caffeine-free fruit-flavored soft drink, 145g of crispy french fries from a fast food place, 14g of tartar sauce, and a 151g fried fish sandwich complete with cheese.",133.96,28.400000000000002,40.36,1015.79
"For dinner, I had a delicious 215g turnover filled with ground beef and cabbage, paired with 145g of fast food French fries.",124.22,27.09,39.099999999999994,964.0999999999999
"This morning, my breakfast included 37g of chocolate-flavored Lucky Charms cereal from General Mills.",31.23,2.07,1.63,140.97
"I enjoyed 135g of tender baked chicken breast for lunch, complete with skin, which I picked up from a fast food spot.",0.0,34.65,14.31,276.75
"For lunch, I had a 73g white hoagie roll filled with 263g succulent ham slathered in barbecue sauce, accompanied by 240g of refreshing bottled water.",69.96000000000001,62.470000000000006,21.76,742.8199999999999
"During my snack time, I enjoyed 240 grams of refreshing tap water along with a fizzy 372-gram cola soft drink.",38.54,0.0,0.93,156.24
"My lunch today included a bubbly 372g pepper soft drink, a side of 55g hash brown potatoes from fast food, and a warm 114g sausage and cheese on an English muffin.",83.24000000000001,16.560000000000002,33.86,691.1600000000001
Today’s snack consisted of a tasty 45g biscuit filled with fruit.,20.91,3.02,7.67,163.35
"This morning, I enjoyed a refreshing 30g of bottled water along with a 36g egg white omelet cooked in oil.",0.24,3.66,2.4,38.16
"I enjoyed a delightful dinner featuring 204g of macaroni pasta salad with egg, complemented by 140g of juicy rotisserie chicken leg and a glass of 180g rosé wine.",52.97,44.52,42.42,893.2
"I treated myself to a snack of 88g corn dog with 17g of ketchup on the side, along with a bubbly 372g fruit-flavored soft drink that was caffeine-free.",66.1,7.91,10.67,385.97
My lunch consisted of a delightful 496g iced latte that was flavored to perfection.,30.26,8.33,4.86,193.44
"For a delightful snack, I savored 496g of flavored iced latte, along with a 245g serving of whole milk yogurt that had fruit, and a juicy 75g raw plum.",69.10000000000001,16.45,12.100000000000001,441.09000000000003
"Lunch today was a satisfying spread of 248g of 100% orange juice with calcium, 220g of tasty fried eggplant, 163g of rich baked herring, and a comforting serving of 158g of cooked white rice.",120.97,49.489999999999995,52.85,1165.59
"For dinner, I savored a 532g bowl of tomato soup, complemented by a 116g grilled cheese sandwich made with American cheese on whole wheat, and drank 507g of bottled unsweetened water.",72.09,17.62,23.700000000000003,554.88
Today’s snack consisted of a delicious 36g Clif Kids Organic Zbar.,26.9,2.0,3.5,149.76
"For a late afternoon treat, I opted for 1200g of alcoholic malt beverage.",3.24,10.8,0.0,696.0
"I started my day with a delightful breakfast that included 54g of breakfast tart, 30.5g of fat-free skim milk, and 240g of freshly brewed coffee.",40.28,3.51,4.9399999999999995,220.67000000000002
"During my lunch, I enjoyed 248 grams of low-fat chocolate milk along with 113 grams of peaches canned in syrup.",40.53,9.03,2.84,218.61
"For lunch, I savored 209g of 100% fruit juice blend alongside a hearty 239g bowl of homemade chicken and vegetable soup.",35.93,11.13,4.31,219.22
"I started my day with 240g of instant oatmeal, fruit-flavored and no added fat, paired with 240g of bottled unsweetened water for a light breakfast.",48.22,5.62,2.86,240.0
My afternoon snack included 78g of delightful chocolate-covered marshmallow pie and 150g of refreshing raw grapes.,79.96000000000001,4.2,13.42,431.88
"For my snack, I had 154g of raw orange paired with 28g of cheesy Cheetos.",33.09,3.09,10.26,229.18
"For my snack, I had 253g of bean soup, accompanied by 360g of unsweetened bottled water and 244g of whole milk.",33.879999999999995,15.79,13.68,318.44
"For my dinner, I savored 135g of stewed chicken breast, skin not eaten, along with a warm 70g biscuit from a local restaurant.",29.97,42.71,17.64,460.15
My snack consisted of a satisfying 225g of whiskey and cola.,17.55,0.0,0.43,200.25
"For a light snack, I savored 248g of PediaSure ready-to-feed formula along with an 85g clementine and 507g of refreshing bottled water.",38.989999999999995,7.779999999999999,12.09,290.57
"For my snack, I had 248g of whole strawberry milk paired with 28g of lightly salted potato chips.",44.269999999999996,9.42,17.26,367.32000000000005
"I had a simple yet satisfying breakfast today with 240g of tap water, a 126g banana, and a 50g boiled egg to keep me energized.",29.14,7.65,5.18,183.64
"As a light snack, I had 240g of unsweetened bottled water complemented by 16g of peanut butter.",3.57,3.6,8.18,95.52
My afternoon snack featured a satisfying 170g serving of low-fat fruit yogurt and a crunchy 142g portion of honey roasted mixed nuts.,71.74,29.72,68.45,972.06
"For my lunch break, I savored a hearty 270g Whopper and washed it down with 240g of freshly brewed iced coffee.",46.79,30.84,33.449999999999996,612.6
"For dinner, I had 241g of canned chicken or turkey noodle soup.",7.4,2.89,1.88,57.84
"For breakfast, I had a delicious 55g egg omelet made with butter alongside a 56g peanut butter and jelly sandwich on whole wheat bread.",24.560000000000002,13.5,17.15,300.03999999999996
"For dinner, I had a delicious 90g broiled pork chop with the lean and fat eaten, accompanied by 196g of cooked brown rice.",49.88,30.270000000000003,11.329999999999998,429.02
"During my snack time, I enjoyed a refreshing 240g of bottled unsweetened water alongside 180g of white table wine.",4.68,0.13,0.0,147.6
"For lunch, I had 244g of reduced-fat (2%) milk along with 142g of thin crust cheese pizza from school lunch.",56.44,26.229999999999997,15.870000000000001,472.74
"This morning, I enjoyed a 55g fried egg cooked in oil alongside a 105g whole wheat bagel.",51.699999999999996,17.150000000000002,10.07,367.55
"For my lunch, I savored 80g of skin-on baked chicken thigh, washed down with 244g of whole milk, and finished off with a delightful 120g of vanilla ice cream.",39.81,30.21,33.07,575.6
"During my snack time, I enjoyed 240g of refreshing tap water paired with a delightful 60g doughnut.",28.76,3.68,13.62,252.6
"For breakfast today, I enjoyed a comforting bowl of 240g instant maple-flavored oatmeal along with 16g of creamy peanut butter.",52.12,9.46,11.18,340.32
I enjoyed a delightful lunch consisting of 135g of fried chicken thigh with a crispy coating and 360g of unsweetened bottled water to keep me hydrated.,7.96,27.14,18.17,310.5
"For breakfast today, I savored 123g of a scrumptious burrito filled with egg and breakfast meat, enhanced by 16g of hot pepper sauce.",20.74,14.48,17.970000000000002,304.5
"I savored a 123g taco for lunch, generously filled with egg and breakfast meat.",20.61,14.27,17.85,302.58
I started my day with a tasty 58g whole wheat English muffin for breakfast.,25.98,5.05,1.16,129.34
"For lunch, I had a 162g serving of chicken and vegetables, featuring carrots, broccoli, and dark-green leafy greens, without any potatoes or sauce.",4.67,15.65,12.6,189.54
I treated myself to a 95g prepackaged chocolate ice cream cone for a delightful snack.,32.89,5.08,20.71,335.35
"During my snack time, I enjoyed 126g of a delicious raw banana alongside a small 16g treat of milk chocolate candy.",38.28,2.59,5.17,197.74
"For a light snack, I had 125g of delicious raw tomatoes.",4.86,1.1,0.25,22.5
"This morning, I enjoyed a hearty 135g sausage griddle cake sandwich to kickstart my day.",42.19,11.35,23.98,429.3
My afternoon snack was a satisfying 34g serving of milk chocolate candy combined with crispy cereal.,20.29,2.6,9.99,173.74
My breakfast consisted of 68g of Clif Bar and a steaming cup of 360g brewed coffee to kickstart my day.,44.5,10.43,4.07,238.88
My afternoon snack consisted of 45g of Teddy Grahams graham crackers.,34.95,3.01,4.77,193.5
"For breakfast, I had 198g of fried rice with shrimp, accompanied by 9g of soy sauce.",55.58,13.96,5.93,333.45
"For breakfast, I treated myself to 240g of a delicious nonfat latte and 210g of creamy cottage cheese for a satisfying meal.",17.54,30.240000000000002,9.27,277.8
"I treated myself to a 28g cereal or granola bar coated with a delightful non-chocolate layer during my snack, paired perfectly with 360g of unsweetened carbonated water.",14.95,2.86,8.71,142.24
I wrapped up my day with dinner featuring 360g of unsweetened bottled water and 88g of tasty pepperoni pizza on a medium crust from a nearby restaurant.,28.14,10.33,10.48,248.16
"At dinner, I savored 240g of tap water, a 21g serving of American cheese, 15g of mustard, and a tasty 166g frankfurter sandwich with chili, all tucked into a white bun.",35.33,19.14,26.130000000000003,455.42
"Tonight's dinner featured 254g of chili con carne, cooked with tender chicken and flavorful beans.",18.69,21.39,6.78,213.36
"For my lunch today, I had 90g of a cafeteria hamburger, paired with 248g of low-fat chocolate milk and a generous 250g serving of fruit cocktail.",83.97,25.770000000000003,9.58,515.12
"For my lunch, I had a hydrating 360g of bottled water, complemented by a 200g raw apple and a tasty 112g peanut butter and jelly sandwich with regular peanut butter and jelly on wheat bread.",76.0,14.59,19.08,506.08
My snack today featured 28g of tasty nacho cheese Doritos and a sweet 200g raw apple for a crunchy contrast.,44.650000000000006,2.58,8.02,249.32
"At dinner, I had 240g of bottled water and 28g of wholesome wheat bread to complement my meal.",13.31,2.99,1.27,76.72
"For breakfast today, I enjoyed a 70g scone with fruit alongside 240g of crisp, unsweetened bottled water.",35.56,4.28,11.26,256.2
"For a tasty snack, I munched on 85g of butter-flavored microwave popcorn and savored 26g of fruit leather candy.",69.51,7.529999999999999,27.15,552.2
My snack consisted of a refreshing 372g of iced black tea and a creamy 125g serving of vanilla ice cream with some added ingredients.,78.32,4.59,15.52,469.9
"For dinner tonight, I enjoyed a 112g peanut butter and jelly sandwich with reduced sugar jelly on wheat bread, a cool 50g popsicle, a glass of 244g reduced fat (2%) milk, and a delightful 90g of unsweetened applesauce.",73.64999999999999,22.36,23.610000000000003,578.98
This morning's breakfast featured a 320g Kellogg's Special K Protein drink paired with a sweet 126g banana.,58.22,11.61,5.54,316.94
"For breakfast, I had 22g of toasted white bread alongside a 55g egg omelet made with margarine.",12.3,8.73,8.08,159.39
"For lunch, I had 124g of 100% orange juice and a plain frankfurter sandwich on a white bun weighing 102g.",38.6,12.25,18.709999999999997,374.92
My snack consisted of a smooth 125g vanilla frozen yogurt cone and a glass of 124g 100% orange juice with added calcium.,43.85,4.84,4.8100000000000005,232.03
"For dinner, I had 130g of baked chicken breast, marinated and skin eaten.",0.4,32.92,13.58,265.2
"This morning, I enjoyed a delicious 75g doughnut paired with 248g of refreshing 100% orange juice.",65.09,5.83,17.44,436.06
"During my snack time, I indulged in a 45g oatmeal cookie filled with sweet raisins.",30.92,2.79,8.15,202.5
"This morning, my breakfast included a refreshing 600g of iced coffee.",0.0,0.54,0.12,6.0
"This evening, I enjoyed a 191g serving of a frozen dinner that included a delicious combination of boneless breaded chicken nuggets, vegetables, and potatoes.",30.56,20.4,15.47,334.25
"I started my day with a refreshing breakfast consisting of 600g bottled water, a 126g raw banana, and a 60g frozen commercial peanut butter and jelly sandwich without crusts.",55.91,8.280000000000001,10.34,329.94
"For breakfast, I had 372g of caffeine-free fruit-flavored soft drink along with 25g of toasted white bread.",51.239999999999995,2.78,1.05,223.05
"My dinner consisted of 360g of bottled water, which perfectly complemented my 116g grilled cheese sandwich made with American cheese served on white bread.",33.29,12.49,22.3,383.96
Dinner consisted of a generous 164g serving of pepperoni pizza with a wonderfully cheesy stuffed crust.,44.59,21.19,24.62,485.44
"For breakfast today, I enjoyed 76g of pan dulce without toppings, along with 244g of creamy reduced fat milk and 240g of instant coffee to wake me up.",56.339999999999996,15.57,13.440000000000001,408.12
"For lunch, I had 248g of ready-to-drink whole chocolate milk alongside a delicious 152g taco filled with beans.",57.24,16.580000000000002,19.6,464.24
"For breakfast, I started my day with 507g of unsweetened bottled water, a dash of 1g stevia powder, and a warm cup of 360g brewed coffee.",1.0,0.43,0.07,3.6
"For my dinner, I indulged in an 85g chicken drumstick that was perfectly fried and ready to eat, with the skin adding a wonderful flavor.",6.01,15.51,13.28,209.1
"Today for lunch, I enjoyed 124g of pure apple juice, complemented by 60g of fresh raw carrots and a hearty 112g peanut butter and jelly sandwich on whole wheat bread.",68.14,14.75,19.04,483.71999999999997
"For my snack, I savored 180g of red table wine.",4.7,0.13,0.0,153.0
"My breakfast consisted of 496g of fresh orange juice and a tasty 188g biscuit filled with egg, cheese, and sausage.",97.78999999999999,21.310000000000002,42.2,852.16
"I treated myself to a snack of 36g multigrain bread topped with 16g of lower sugar peanut butter, and I finished it off with a crisp 242g raw apple.",51.3,9.41,10.709999999999999,325.24
"During my lunch, I enjoyed a hearty 249g serving of venison in tomato sauce, complemented by a large 507g diet cola and a bottle of 507g unsweetened water.",4.57,64.45,7.07,353.67
"For lunch, I had a hydrating 240g of tap water and a comforting 112g peanut butter and jelly sandwich on white bread, filled with regular peanut butter and jelly.",50.65,12.89,18.51,406.56
"This evening's dinner featured a delicious 321g burrito loaded with meat, beans, and a dollop of sour cream.",48.66,31.65,40.57,686.94
"I enjoyed a sweet treat during my snack time, which consisted of 93g of Pan Dulce topped with sugar.",52.41,8.12,11.92,347.82
"This evening, my meal featured a 75g chicken patty that was perfectly breaded and delicious.",9.63,11.14,14.68,215.25
"For my snack, I had 240g of brewed iced coffee with 15g of flavored liquid coffee creamer.",5.26,0.32,2.07,40.05
I started my day right with 55g of golden hash browns from a fast food outlet for breakfast.,15.88,1.42,9.37,149.6
"I opted for a light snack today, consisting of 507g of unsweetened bottled water and a 50g boiled egg.",0.36,6.28,4.76,71.5
"For a quick snack, I munched on a juicy 200g raw apple, paired with a tiny 5g molasses cookie and a delicious 65g powdered sugar doughnut.",64.53999999999999,3.9800000000000004,15.940000000000001,405.65
"This morning, I enjoyed a breakfast burrito weighing 110g, packed with egg and breakfast meat, along with a side of 10.5g red salsa.",25.98,12.360000000000001,17.21,307.74
"This afternoon, my snack was a 25g cookie that blended marshmallow with rice cereal, all without the need for baking.",20.12,0.85,2.25,104.25
I enjoyed a tasty breakfast featuring 124g of 100% apple juice and a soft 130g fruit muffin.,82.91000000000001,5.96,21.05,544.54
"For my midday meal, I savored 124g of pure apple juice alongside 119g of cheesy pizza with a satisfying medium crust.",53.669999999999995,13.67,11.69,373.58000000000004
"This evening's dinner consisted of 130g of broiled chicken breast, 45g of roasted chicken drumstick, and a refreshing 240g of unsweetened bottled water.",0.0,44.559999999999995,15.98,335.1
"This evening, my meal consisted of 105g of broiled chicken breast, complemented by a refreshing 310g glass of pure apple juice.",35.03,32.04,4.1000000000000005,311.65
I treated myself to a 125g scoop of vanilla ice cream in a cone for a mid-afternoon snack.,32.28,4.6,13.55,268.75
"For my snack, I had 240g of bottled unsweetened water, 5g of hard candy, and a delicious 30g brownie cookie without icing.",24.07,1.44,4.8999999999999995,141.2
"At lunch, I refreshed myself with 240g of tap water while enjoying a 112g peanut butter and jelly sandwich made with regular peanut butter and reduced sugar jelly on wheat bread.",41.91,14.04,18.76,379.68
"I treated myself to a 372g cola soft drink for my snack, complemented by a tasty 30g cinnamon bun and a light 28g serving of plain potato chips.",68.19,3.13,18.42,440.80000000000007
"At lunch today, I savored 372g of a delicious caffeine-free fruit-flavored soft drink along with 200g of lo mein featuring shrimp.",70.19999999999999,17.310000000000002,4.49,390.8
"I enjoyed a satisfying dinner consisting of a 128g meat and cheese turnover, alongside a 372g fruit-flavored soft drink packed with caffeine for an extra kick.",86.83,11.72,11.7,490.76
"I treated myself to a snack featuring 840g of slush frozen drink, 2g of sugar-free chewing gum, a refreshing 507g bottle of unsweetened water, and 524g of iced green tea.",98.9,0.0,1.3299999999999998,382.03999999999996
"For breakfast, I had 70g of a hearty egg omelet with meat and a side of 17g ketchup.",5.24,9.7,7.42,127.07000000000001
"Tonight's dinner consisted of 70g of French fries from a fast food restaurant, a delicious 110g cheeseburger from McDonald's, and a refreshing 124g glass of 100% apple juice.",71.03,17.36,24.66,572.4399999999999
I enjoyed a 125g vanilla ice cream cone as a sweet ending to my dinner.,39.3,6.14,6.14,236.25
"This evening, my meal consisted of a satisfying 145g hamburger served on a soft white bun with a juicy medium patty.",29.99,25.39,20.85,417.6
"This morning, my breakfast included 200g of a fresh raw apple, 124g of pure apple juice, a delicious 105g bagel, and 244g of creamy reduced fat milk.",108.61,19.9,6.529999999999999,560.24
"For lunch, I savored 28g of ham from the deli, enjoyed 244g of reduced fat milk, added 21g of American cheese, and complemented it all with a 52g white hamburger bun.",39.98,21.310000000000002,12.549999999999999,361.23
"For dinner, I had 370g of noodle soup along with 507g of unsweetened bottled water.",33.93,5.74,9.92,247.9
"At dinner, I enjoyed a refreshing 248g of orange juice enriched with calcium, along with a small 115g hamburger served on a white bun, topped with 17g of ketchup.",58.16,21.540000000000003,16.22,463.78000000000003
"During my snack time, I enjoyed a crunchy 28g serving of potato chips paired with a refreshing 496g of Monster energy drink.",71.02000000000001,4.12,9.51,382.08000000000004
"For dinner, I made a hearty serving of 254g chili con carne with beans, straight from my home recipe.",18.31,20.45,10.69,246.38
"My lunch featured a tasty 106g medium crust pizza with meat and fruit, along with a refreshing 126g raw banana.",58.58,13.010000000000002,9.51,359.12
I enjoyed a 102g hot dog sandwich made with beef and served on a white bun for lunch.,24.29,11.41,18.56,314.16
"During snack time, I enjoyed a crispy 57g serving of cheese-flavored potato chips.",31.87,3.71,17.7,277.59
"This morning, my breakfast included 39g of toasted cinnamon bread and a refreshing 244g of 2% reduced-fat milk.",33.07,12.21,6.18,237.82999999999998
"This morning, my breakfast included 480g of freshly brewed coffee, accompanied by 200g of a crisp raw apple and a refreshing 240g of tap water.",27.62,1.1,0.44000000000000006,108.8
"For dinner tonight, I savored 145g of shrimp that I steamed perfectly, complemented by 372g of a fruity caffeine-free soft drink.",39.4,25.380000000000003,1.9400000000000002,280.75
"For my dinner, I enjoyed 284g of a diet frozen beef with vegetable meal and a hearty 370g bowl of mostly noodle soup.",47.22,35.96,29.659999999999997,602.9
"For a quick snack, I picked a sweet 140g raw nectarine.",12.85,1.48,0.39,54.6
"To fuel my morning, I had a delightful 60g of espresso coffee at breakfast.",1.0,0.07,0.11,5.4
"My dinner consisted of a refreshing 512g soft drink, accompanied by 145g of crispy French fries from a fast food joint and a juicy hamburger with a 145g patty.",143.12,30.36,43.49,1085.04
"For my lunch today, I opted for 248g of chocolate milk, a 92g chicken fillet sandwich from the cafeteria, and a refreshing 113g of unsweetened applesauce.",70.24,21.06,12.239999999999998,466.85999999999996
"For my snack, I had a delicious 125g soft serve vanilla ice cream cone along with 8g of light kettle corn popcorn.",45.089999999999996,7.13,6.88,270.01
"For a quick snack, I sipped on 124g of delicious 100% apple juice.",14.01,0.12,0.16,57.04
"For my snack, I had 3g of reduced-fat saltine crackers.",2.47,0.32,0.05,11.79
I relaxed with a 480g glass of higher alcohol beer for my snack.,1.3,4.32,0.0,278.4
"My breakfast consisted of a 60g yeast doughnut and a small portion of 28.35g part-skim mozzarella cheese, making for a sweet and savory start to the day.",30.020000000000003,10.4,19.4,337.08
"I started my day with 240g of decaffeinated brewed coffee, paired with 25g of toasted wheat bread, a dash of 1g of aspartame, and a hearty bowl of 170g reduced sugar flavored oatmeal.",42.2,7.19,3.43,223.4
"For breakfast today, I enjoyed a crisp 200g raw apple, a rich 240g latte coffee, and a delightful 50g boiled egg.",38.44,13.52,8.96,278.7
"At snack time, I indulged in 57g of light cheese-flavored popcorn that was ready-to-eat.",38.63,6.43,8.46,247.95
"During my snack, I indulged in a 12g vanilla sandwich cookie that was simply delicious.",8.65,0.54,2.4,57.96
"For my snack, I had 85g of raw clementine, 10g of Cuban bread, and 154g of fresh raw orange.",34.63,3.2199999999999998,0.6799999999999999,144.63
"This morning, my breakfast consisted of 150g of fresh avocado along with 39g of crispy toasted sourdough.",35.03,7.61,23.029999999999998,356.61
"For lunch, I indulged in a 180g chocolate chip muffin and accompanied it with 57g of baked flavored potato chips for some extra flavor.",139.71,12.98,44.2,982.5899999999999
"This morning, my meal consisted of 15.5g of protein nutritional powder mix, paired with 210g of delicious instant oatmeal that was fruit-flavored and fat-free, along with 507g of refreshing unsweetened bottled water.",43.16,17.02,2.74,264.56
"I kicked off my day with a 480g serving of brewed coffee, a tasty 75g cake doughnut with icing, and added 15g of half and half for a creamy touch.",39.06,4.24,19.21,347.7
