meal_description,carb,protein,fat,energy
Indulging in a delicious 45g peppermint chocolate flavor hot cocoa mix.,34.2,3.6,2.7,162.0
45g of peanut protein with Dutch cocoa plant powder is my post-workout fuel.,17.001,19.998,4.9995,189.9
Enjoying the tropical flavors of 115g PINEAPPLE BANANA FLAVORED APPLESAUCE & FIBER MIGHTY POUCHES.,14.052999999999999,0.0,0.0,57.49999999999999
Savoring 80g PINT SLICES ICE CREAM BARS for a delightful dessert.,27.695999999999998,4.104,16.408,256.8
"For a snack, I am enjoying a 70g chocolate chip plant-based protein bar.",35.0,13.461,10.766,282.79999999999995
Savoring a slice of 120g PRALINE CREAM CHEESE KING CAKE with praline cream cheese.,71.58,4.212,16.848,441.59999999999997
Indulging in 105.0g premium chocolate.,52.5,7.875,39.375,551.25
75.0g of premium choice salty caramel ice cream for a delightful treat.,22.605,3.0825000000000005,8.22,174.75
My meal includes 15g premium wild-caught pink salmon with barbecue seasoning.,1.5,2.7855,0.5355,21.45
"Treating myself to some dark chocolate pretzels, 70g worth.",45.5,5.25,15.749999999999998,332.5
Treating myself to 105g of pumpkin pie almonds for a tasty pick-me-up.,52.5,10.5,38.5035,559.65
"For dessert, I am enjoying 75.0g raspberry gelatin dessert.",67.86,3.57,0.0,285.75
120g raspberry peach flavored juice drink.,12.996,0.0,0.0,55.199999999999996
"After dinner, I unwind with 15.0g of soothing raspberry unsweetened black tea with raspberry.",0.0,0.0,0.0,0.0
35.0g roasted turkey breast and mashed potatoes.,3.0905,2.4745,0.742,28.349999999999998
My favorite snack is 80g of rose hips & lingonberries jam on crackers.,35.552,0.0,0.0,155.20000000000002
Delighting in a 20g SALTED CARAMEL SWIRL non-dairy frozen dessert bar.,5.484000000000001,0.32200000000000006,4.194,58.0
Preparing a flavorful meal with 50g of SAN FRANCISCO SALT CO. Hawaiian lava sea salt.,0.0,0.0,0.0,0.0
I love starting my day with 35.0g of SFS TONY'S 4X6 SMART WG CHEESE NET WT 27.00LBS 12-8PK CN.,8.75,4.375,3.01,76.64999999999999
"Enjoying 80g of SHARP CHEDDAR PREMIUM SHREDDED CHEESE, SHARP CHEDDAR",2.856,20.0,25.712000000000003,314.40000000000003
"In the evening, I prefer 90g of smooth & creamy whole milk.",5.157000000000001,3.564,3.564,67.5
Satisfying my sweet tooth with 85.0g SNACK PACK Brownie Caramel Swirl Pudding. ,16.6345,0.9265,2.3120000000000003,92.64999999999999
"For a sweet treat, I am enjoying 95.0g of SOUR APPLE, WILD WATERMELON, TANGERINE FLAVORED FUNKY FRUIT CANDY CANES.  ",95.0,0.0,0.0,380.0
My favorite snack is a 110g Spicy Crab Roll with spicy crab.,18.161000000000005,5.049,4.037,130.9
Having a small portion of 10g licorice gummy candy shaped like skulls.,7.632,0.263,0.526,36.800000000000004
Satisfying my sweet tooth with 15.0g of SPRINGTIME CHOCOLATES COLLECTION.,9.643500000000001,0.5355,3.2144999999999997,69.6
"Treating myself to 85.0g STRAWBERRIES & CREAM FLAVOR ICE CREAM, a delightful dessert choice.",20.519,1.9549999999999998,6.8425,156.4
"Starting my day with a 60g strawberry banana smoothie, packed with the goodness of fresh fruits and yogurt.",5.592,1.524,0.126,30.599999999999998
Sipping on 55g of delicious STRAWBERRY LEMONADE.  ,1.1440000000000001,0.0,0.0,2.2
80g of STRAWBERRY NUTRITIONSHAKE PLUS for a quick snack.,16.663999999999998,4.336,3.664,116.80000000000001
"Indulging my sweet tooth with a 15.0g STRAWBERRY, BROWN SUGAR ICE CREAM COOKIES SHORTCAKE SANDWICH with strawberry and brown sugar.",6.730499999999999,0.384,1.923,46.199999999999996
Indulging in 75.0g sweet potato casserole with praline topping as a satisfying meal option.,26.25,1.605,8.5725,187.5
Savoring the citrusy flavor of a 40g TANGERINE FRUIT ICE BAR.,4.572,0.0,0.0,17.2
Including 95.0g of THE ORIGINAL WORCESTERSHIRE SAUCE in my recipe enhances the taste.,19.0,0.0,0.0,95.0
Treating myself to 115g of light ice cream filled with salted caramel cores.,35.9375,3.5879999999999996,4.4965,197.79999999999998
Indulging in a TURKEY SAUSAGE SCRAMBLE BOWL of 20g.,1.516,1.818,1.01,22.200000000000003
"For a quick snack, I like to have 30g of VANILLA ALMOND BUTTER CREAMY with apple slices.",8.436,5.625,14.064,178.2
Enjoying a petite portion of 10g vanilla cake in a cup.,8.158,0.526,0.658,39.5
Indulging in 70g of VEGAN SPREAD & DIP MINIS for a flavorful treat.,1.89,3.787,20.811,189.0
Enjoying a quick and easy 120g WESTPAC asparagus stir fry for lunch.,6.252,1.248,0.0,37.199999999999996
"As a side dish, I have 75.0g of white basmati Indian rice.",58.162499999999994,6.12,0.0,260.25
Craving a 60g WHITE SUB ROLLS for a light meal.,30.0,6.0,1.332,160.2
"Tonight's meal includes 10g of wild caught salmon sausage, Italian style.",0.5710000000000001,1.429,0.071,8.6
I am snacking on 40g YOGURT MINI PRETZELS. ,28.964,1.3800000000000001,8.276000000000002,193.20000000000002
Sprinkling 10g of zesty peppers on top of my salad.,0.714,0.0,0.0,1.8
